customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,tech_support,streaming_tv,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST02149,Female,0,Yes,No,6,Yes,No phone service,DSL,No internet service,Yes,Yes,Two year,Yes,Mailed check,82.91,527.89,3,No
CUST02150,Male,1,Yes,Yes,9,No,No,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,103.82,952.07,1,Yes
CUST02151,Male,0,Yes,No,68,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,67.62,4627.87,1,No
CUST02152,Male,0,Yes,No,2,Yes,No,DSL,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,117.16,266.59,0,Yes
CUST02153,Male,0,Yes,Yes,43,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,99.27,4303.94,3,Yes
CUST02154,Male,0,No,No,69,Yes,No phone service,No,No,No internet service,No,Month-to-month,Yes,Electronic check,58.94,4107.98,4,No
CUST02155,Female,0,Yes,No,13,Yes,No phone service,No,No,No,Yes,Two year,No,Bank transfer,56.89,747.56,2,No
CUST02156,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,One year,Yes,Bank transfer,112.81,385.64,0,Yes
CUST02157,Female,0,Yes,No,17,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Credit card,87.81,1513.31,0,Yes
CUST02158,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,Yes,Month-to-month,No,Credit card,81.39,4193.91,1,No
CUST02159,Female,0,No,No,37,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,One year,Yes,Electronic check,95.3,3537.12,0,No
CUST02160,Male,1,No,No,19,Yes,No phone service,No,No internet service,No,Yes,One year,Yes,Credit card,75.21,1430.44,1,No
CUST02161,Male,0,Yes,No,43,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer,34.24,1500.99,0,Yes
CUST02162,Male,0,Yes,Yes,50,Yes,No,Fiber optic,No internet service,No internet service,No internet service,One year,Yes,Mailed check,50.56,2544.23,0,No
CUST02163,Male,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No internet service,Two year,Yes,Electronic check,74.91,1397.6,1,No
CUST02164,Female,0,No,No,67,Yes,No,Fiber optic,No internet service,Yes,No internet service,One year,No,Electronic check,19.85,1335.17,3,No
CUST02165,Female,0,No,No,65,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Two year,No,Bank transfer,62.61,4072.02,2,No
CUST02166,Male,0,No,No,12,Yes,No,Fiber optic,No,No internet service,No internet service,Two year,No,Mailed check,95.09,1143.33,1,No
CUST02167,Female,0,No,Yes,61,Yes,Yes,DSL,No,No,Yes,Two year,No,Credit card,34.75,2130.59,1,No
CUST02168,Male,0,Yes,No,60,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Credit card,24.59,1504.36,2,No
CUST02169,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Mailed check,103.27,3020.11,1,No
CUST02170,Female,0,No,Yes,29,Yes,No phone service,DSL,No,No internet service,No,One year,Yes,Mailed check,80.96,2365.34,2,No
CUST02171,Male,0,Yes,No,50,Yes,Yes,DSL,No internet service,No,No,One year,No,Bank transfer,36.01,1804.94,3,No
CUST02172,Female,0,Yes,No,47,Yes,No phone service,DSL,No,No,No internet service,Two year,No,Credit card,100.24,4722.97,2,No
CUST02173,Male,0,No,No,32,Yes,No,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,85.13,2733.37,1,Yes
CUST02174,Female,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Credit card,52.08,974.72,1,No
CUST02175,Male,0,No,No,70,Yes,No phone service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,56.37,3984.9,4,No
CUST02176,Male,0,No,Yes,56,Yes,No,DSL,No,No,No,Month-to-month,No,Mailed check,33.9,1937.25,3,Yes
CUST02177,Female,0,Yes,Yes,18,Yes,No,No,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,103.2,1906.05,2,No
CUST02178,Female,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,Yes,Yes,One year,Yes,Mailed check,69.92,2841.01,1,No
CUST02179,Male,0,No,Yes,41,Yes,No phone service,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer,74.82,3092.51,1,No
CUST02180,Female,0,No,Yes,51,Yes,Yes,DSL,No,Yes,Yes,One year,No,Credit card,108.12,5534.87,1,No
CUST02181,Female,0,No,Yes,3,Yes,No phone service,DSL,Yes,No internet service,No,One year,Yes,Electronic check,19.61,104.62,1,No
CUST02182,Male,0,No,Yes,3,Yes,No phone service,No,No,No,Yes,Month-to-month,No,Electronic check,24.83,105.05,0,No
CUST02183,Male,0,No,Yes,4,Yes,No,DSL,No internet service,No,No,Month-to-month,Yes,Bank transfer,34.48,152.64,3,No
CUST02184,Female,0,Yes,No,40,Yes,No phone service,DSL,No,Yes,No,One year,Yes,Bank transfer,21.06,870.62,1,No
CUST02185,Male,0,Yes,Yes,60,Yes,No phone service,DSL,No,No,No,One year,Yes,Mailed check,85.13,5157.41,0,No
CUST02186,Male,0,Yes,Yes,54,Yes,No phone service,No,Yes,No internet service,No internet service,Two year,No,Credit card,82.66,4506.11,0,No
CUST02187,Male,1,No,Yes,12,Yes,No,DSL,No internet service,No,No internet service,Two year,No,Electronic check,39.5,488.06,0,No
CUST02188,Female,0,No,No,13,No,No,DSL,No internet service,Yes,Yes,Two year,Yes,Mailed check,33.24,479.77,1,No
CUST02189,Female,0,Yes,No,59,Yes,No,Fiber optic,No,No,No,One year,No,Bank transfer,32.86,1987.81,2,No
CUST02190,Male,0,Yes,No,71,Yes,No,Fiber optic,No internet service,Yes,Yes,Two year,Yes,Credit card,115.23,8192.89,5,No
CUST02191,Female,0,No,No,24,No,Yes,Fiber optic,No internet service,Yes,No,Two year,No,Mailed check,88.74,2174.54,1,No
CUST02192,Male,0,Yes,No,43,No,No,Fiber optic,No,No internet service,Yes,Two year,No,Mailed check,77.71,3385.69,1,No
CUST02193,Female,0,No,No,9,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,50.89,460.0,2,Yes
CUST02194,Male,0,No,Yes,70,Yes,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Credit card,62.17,4385.38,0,No
CUST02195,Male,0,Yes,No,49,Yes,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Electronic check,27.12,1344.14,1,Yes
CUST02196,Female,0,Yes,No,43,Yes,Yes,DSL,Yes,No,No internet service,One year,Yes,Mailed check,119.81,5185.56,0,No
CUST02197,Male,1,Yes,No,13,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,95.02,1280.94,2,Yes
CUST02198,Female,0,No,Yes,14,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Mailed check,81.39,1164.4,2,Yes
CUST02199,Female,1,No,No,15,Yes,No phone service,DSL,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,77.95,1189.97,1,No
CUST02200,Male,0,Yes,Yes,1,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,69.44,115.52,2,Yes
CUST02201,Male,0,No,Yes,29,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,44.26,1332.25,2,No
CUST02202,Female,0,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,Yes,Credit card,41.09,1194.72,0,No
CUST02203,Male,0,No,No,30,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,74.05,2267.64,1,Yes
CUST02204,Male,1,Yes,No,19,Yes,No phone service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,25.16,482.18,3,Yes
CUST02205,Male,1,No,No,48,Yes,Yes,Fiber optic,No,No,No internet service,Month-to-month,Yes,Electronic check,25.6,1245.66,1,No
CUST02206,Male,1,Yes,Yes,34,Yes,No,Fiber optic,No internet service,No internet service,No internet service,One year,No,Bank transfer,75.2,2594.93,1,No
CUST02207,Male,0,Yes,Yes,22,No,No,Fiber optic,Yes,No,No,Month-to-month,No,Electronic check,111.82,2498.89,2,Yes
CUST02208,Female,0,No,Yes,60,Yes,No,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card,111.26,6711.89,2,Yes
CUST02209,Female,0,Yes,No,54,Yes,No phone service,DSL,No internet service,No internet service,No,Month-to-month,No,Mailed check,19.1,1033.36,0,Yes
CUST02210,Male,1,No,Yes,66,Yes,Yes,Fiber optic,No,No,Yes,One year,No,Credit card,28.95,1917.35,1,No
CUST02211,Male,0,Yes,Yes,7,Yes,No phone service,DSL,No,Yes,No internet service,Month-to-month,Yes,Credit card,77.47,589.1,3,Yes
CUST02212,Male,0,Yes,No,39,Yes,No,DSL,No,No,No internet service,Month-to-month,Yes,Credit card,104.54,4081.13,2,No
CUST02213,Female,0,No,Yes,58,Yes,Yes,DSL,Yes,Yes,No internet service,Month-to-month,No,Credit card,115.35,6694.23,0,No
CUST02214,Male,0,Yes,No,31,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Two year,No,Credit card,105.78,3320.96,3,No
CUST02215,Female,1,Yes,No,6,Yes,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Electronic check,87.12,554.78,1,Yes
CUST02216,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,38.45,56.03,1,No
CUST02217,Female,0,No,No,5,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,25.41,135.34,2,Yes
CUST02218,Male,0,No,No,35,Yes,No,No,No,No internet service,No internet service,Month-to-month,Yes,Credit card,22.85,843.96,1,No
CUST02219,Female,0,Yes,Yes,31,Yes,No phone service,No,Yes,Yes,No,Month-to-month,Yes,Credit card,80.43,2542.76,2,No
CUST02220,Male,0,Yes,No,44,Yes,No phone service,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Mailed check,21.69,956.86,0,Yes
CUST02221,Female,0,Yes,No,41,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,93.4,3857.11,1,No
CUST02222,Male,0,No,Yes,52,Yes,No phone service,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer,90.67,4727.91,4,Yes
CUST02223,Female,1,No,Yes,8,No,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,26.12,250.58,1,Yes
CUST02224,Male,0,Yes,No,48,Yes,No,DSL,No,No internet service,Yes,One year,Yes,Mailed check,110.48,5320.34,0,No
CUST02225,Female,0,No,No,1,Yes,No phone service,Fiber optic,No internet service,No,No,Two year,Yes,Mailed check,71.24,106.97,2,Yes
CUST02226,Male,1,No,No,66,Yes,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer,110.25,7303.48,1,Yes
CUST02227,Male,0,No,No,10,Yes,No,Fiber optic,Yes,No internet service,Yes,One year,No,Electronic check,109.96,1126.68,1,Yes
CUST02228,Male,0,No,Yes,49,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Two year,No,Bank transfer,38.1,1909.8,2,No
CUST02229,Male,0,Yes,No,34,Yes,No,DSL,Yes,Yes,No,Two year,Yes,Electronic check,56.82,1955.4,0,No
CUST02230,Female,0,No,No,14,Yes,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Mailed check,31.73,486.5,0,No
CUST02231,Female,0,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No internet service,One year,Yes,Bank transfer,97.05,2929.67,4,No
CUST02232,Male,1,Yes,No,61,Yes,No,DSL,No,No,No,Month-to-month,No,Bank transfer,69.42,4243.36,0,No
CUST02233,Female,0,Yes,No,27,Yes,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Electronic check,112.74,3066.75,2,Yes
CUST02234,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Bank transfer,39.24,966.68,4,No
CUST02235,Male,0,No,Yes,24,Yes,No,Fiber optic,No,No,No,Month-to-month,No,Bank transfer,88.21,2140.96,0,Yes
CUST02236,Female,0,Yes,No,0,Yes,No,DSL,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,118.9,40.42,0,Yes
CUST02237,Male,0,Yes,No,58,Yes,No phone service,Fiber optic,No,No,No,Month-to-month,No,Electronic check,85.87,5008.69,0,No
CUST02238,Male,0,Yes,No,68,Yes,No phone service,No,No,No,No,One year,No,Bank transfer,25.01,1745.1,0,No
CUST02239,Female,0,No,No,41,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,78.02,3224.53,1,Yes
CUST02240,Male,0,No,Yes,33,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,36.34,1210.46,3,No
CUST02241,Male,1,Yes,No,65,No,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,21.11,1378.62,1,No
CUST02242,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Credit card,52.17,930.31,1,No
CUST02243,Male,0,Yes,Yes,4,No,No,Fiber optic,No,No internet service,No internet service,One year,No,Mailed check,45.14,183.37,0,No
CUST02244,Female,0,No,No,19,Yes,No,No,No,No internet service,No,Two year,No,Mailed check,98.45,1876.43,1,No
CUST02245,Female,0,Yes,No,65,Yes,Yes,DSL,Yes,No,No internet service,Month-to-month,No,Mailed check,56.12,3650.98,4,No
CUST02246,Female,0,Yes,No,61,Yes,No phone service,DSL,No,No internet service,Yes,Month-to-month,Yes,Mailed check,92.76,5679.55,1,No
CUST02247,Male,0,No,Yes,31,Yes,No phone service,DSL,Yes,No,No,Two year,No,Credit card,19.66,636.09,4,No
CUST02248,Male,0,No,No,57,Yes,Yes,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Bank transfer,19.51,1113.06,0,Yes
CUST02249,Female,0,No,No,49,Yes,No phone service,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer,20.99,,2,No
CUST02250,Male,1,No,No,37,Yes,No,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,40.37,1513.38,2,Yes
CUST02251,Male,1,No,No,54,Yes,No,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,56.15,3070.78,1,No
CUST02252,Male,1,No,No,27,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,80.0,2201.5,3,Yes
CUST02253,Male,0,Yes,Yes,21,Yes,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,118.56,2524.01,0,Yes
CUST02254,Female,0,No,No,42,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,54.15,2297.97,2,No
CUST02255,Female,0,Yes,No,35,No,No,DSL,Yes,Yes,No,Two year,Yes,Mailed check,23.68,839.61,0,No
CUST02256,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No internet service,Yes,Yes,One year,Yes,Electronic check,37.88,1974.24,1,No
CUST02257,Male,0,No,Yes,35,Yes,Yes,DSL,Yes,No internet service,Yes,One year,Yes,Mailed check,109.58,3852.38,2,No
CUST02258,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,One year,No,Credit card,89.34,2429.99,1,No
CUST02259,Female,0,Yes,No,57,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,98.6,5666.0,1,Yes
CUST02260,Male,0,No,No,35,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,One year,Yes,Mailed check,30.67,1122.23,3,No
CUST02261,Male,0,No,Yes,69,Yes,No phone service,DSL,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,31.77,2237.04,2,Yes
CUST02262,Female,0,No,Yes,8,Yes,No,Fiber optic,No internet service,Yes,Yes,One year,No,Bank transfer,29.45,285.51,1,No
CUST02263,Female,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,105.43,2152.05,3,Yes
CUST02264,Female,0,No,Yes,63,Yes,No phone service,DSL,No internet service,No internet service,Yes,One year,No,Mailed check,39.42,2518.68,2,No
CUST02265,Female,0,No,No,60,Yes,No phone service,DSL,No,No,No internet service,Two year,No,Mailed check,83.6,5030.69,1,No
CUST02266,Male,0,No,Yes,39,Yes,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,70.65,2803.0,0,Yes
CUST02267,Female,0,No,No,55,No,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Credit card,73.53,4087.98,2,Yes
CUST02268,Female,0,Yes,No,3,Yes,Yes,DSL,Yes,No internet service,No,Month-to-month,No,Bank transfer,37.93,125.83,3,No
CUST02269,Male,0,No,No,30,No,No,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Credit card,82.8,2508.46,6,Yes
CUST02270,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,One year,No,Bank transfer,22.4,585.9,3,No
CUST02271,Male,0,No,No,57,Yes,No,No,Yes,No internet service,No,Two year,No,Mailed check,119.33,6849.48,2,No
CUST02272,Male,1,Yes,Yes,24,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer,20.73,526.16,2,No
CUST02273,Male,0,Yes,Yes,68,No,No,Fiber optic,No internet service,No,Yes,Month-to-month,Yes,Electronic check,23.12,1584.42,1,No
CUST02274,Female,0,Yes,No,69,Yes,Yes,DSL,No,No internet service,No internet service,One year,No,Bank transfer,51.11,3541.21,0,No
CUST02275,Female,0,No,No,4,No,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,102.83,460.35,3,No
CUST02276,Male,1,Yes,No,7,Yes,No,Fiber optic,No internet service,Yes,No,Month-to-month,Yes,Electronic check,44.23,340.39,2,Yes
CUST02277,Female,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,Two year,No,Credit card,66.14,550.15,2,No
CUST02278,Female,0,No,No,14,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer,19.83,302.61,1,No
CUST02279,Male,0,No,No,6,Yes,No phone service,DSL,Yes,No,No,Month-to-month,Yes,Mailed check,26.05,161.23,1,No
CUST02280,Male,1,No,Yes,71,Yes,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,No,Bank transfer,80.01,5684.46,2,No
CUST02281,Female,0,No,No,14,Yes,No,DSL,No,Yes,No internet service,One year,No,Credit card,37.82,559.12,1,Yes
CUST02282,Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No internet service,One year,Yes,Electronic check,88.81,3222.76,1,No
CUST02283,Female,0,No,No,38,Yes,Yes,DSL,No internet service,No,Yes,Two year,No,Electronic check,98.11,3746.14,2,No
CUST02284,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No,Month-to-month,Yes,Credit card,104.73,551.96,0,Yes
CUST02285,Female,0,Yes,No,56,Yes,No phone service,No,Yes,Yes,No internet service,Two year,Yes,Credit card,31.65,1776.03,2,No
CUST02286,Female,0,Yes,No,18,Yes,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,64.46,1207.48,2,No
CUST02287,Male,0,Yes,No,62,Yes,No phone service,DSL,No internet service,Yes,Yes,One year,No,Electronic check,114.6,7119.89,1,Yes
CUST02288,Male,0,Yes,Yes,30,Yes,No phone service,Fiber optic,Yes,No,No,One year,Yes,Credit card,96.75,2906.09,0,Yes
CUST02289,Male,0,Yes,Yes,9,Yes,No,DSL,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,29.93,277.85,2,No
CUST02290,Male,1,Yes,No,66,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,69.26,4575.93,1,No
CUST02291,Female,0,No,No,61,No,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,112.08,6845.81,1,No
CUST02292,Female,0,Yes,No,2,Yes,No,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Electronic check,62.88,146.6,1,Yes
CUST02293,Male,0,No,Yes,17,Yes,Yes,Fiber optic,Yes,No,No,Two year,Yes,Bank transfer,103.42,1795.04,1,No
CUST02294,Female,0,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,One year,No,Credit card,68.58,1659.54,2,Yes
CUST02295,Female,0,Yes,No,19,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.89,570.71,1,No
CUST02296,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Month-to-month,Yes,Credit card,33.08,1932.0,1,No
CUST02297,Male,0,Yes,No,49,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Credit card,22.76,1130.03,0,No
CUST02298,Male,0,No,No,9,Yes,Yes,No,No internet service,No,No internet service,Two year,No,Bank transfer,37.92,381.02,1,No
CUST02299,Male,0,No,Yes,20,Yes,No phone service,Fiber optic,Yes,No,No internet service,Month-to-month,No,Bank transfer,109.15,2190.89,1,No
CUST02300,Female,0,No,No,28,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,84.32,2369.88,2,No
CUST02301,Male,0,Yes,No,9,Yes,No phone service,DSL,No internet service,Yes,No,Month-to-month,No,Credit card,93.36,863.05,1,Yes
CUST02302,Male,1,Yes,Yes,12,Yes,No phone service,No,No,Yes,No,Two year,Yes,Bank transfer,81.41,988.63,1,No
CUST02303,Male,0,Yes,No,46,No,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,57.43,2686.93,1,Yes
CUST02304,Male,1,No,Yes,22,Yes,No,Fiber optic,No,Yes,No,One year,No,Electronic check,40.12,885.18,1,Yes
CUST02305,Male,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,No internet service,Two year,No,Mailed check,112.41,5537.95,0,No
CUST02306,Male,1,No,Yes,3,Yes,No,DSL,No internet service,No,No,Month-to-month,No,Mailed check,70.51,241.74,4,Yes
CUST02307,Female,0,No,Yes,66,Yes,No phone service,Fiber optic,Yes,No internet service,No,One year,No,Credit card,67.07,4429.92,1,No
CUST02308,Female,0,Yes,No,52,Yes,No,DSL,Yes,No internet service,No internet service,Two year,Yes,Electronic check,119.6,6255.83,4,No
CUST02309,Male,0,Yes,No,1,Yes,Yes,No,Yes,No,No,One year,No,Credit card,57.16,80.6,1,No
CUST02310,Male,0,No,No,67,Yes,No phone service,DSL,No internet service,No internet service,No internet service,Two year,No,Credit card,105.12,7079.19,2,No
CUST02311,Female,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Mailed check,105.96,6822.79,3,No
CUST02312,Female,0,No,Yes,56,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.73,2353.02,3,No
CUST02313,Male,0,Yes,Yes,69,Yes,No phone service,DSL,No internet service,No,No,Month-to-month,Yes,Bank transfer,27.67,1933.45,3,No
CUST02314,Male,0,Yes,No,6,Yes,No phone service,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,117.51,718.1,0,Yes
CUST02315,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,61.44,1116.0,2,Yes
CUST02316,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No internet service,No internet service,One year,Yes,Credit card,18.23,783.92,0,No
CUST02317,Female,0,Yes,No,62,Yes,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Mailed check,68.9,4319.98,0,No
CUST02318,Male,0,Yes,No,64,Yes,No phone service,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,81.17,5216.93,1,No
CUST02319,Male,0,No,No,38,Yes,No,DSL,No,No internet service,No,Month-to-month,Yes,Electronic check,97.16,3692.73,2,No
CUST02320,Male,0,No,No,25,Yes,No phone service,Fiber optic,No internet service,Yes,No internet service,Two year,Yes,Credit card,114.18,2854.95,1,No
CUST02321,Male,0,No,Yes,43,Yes,No phone service,Fiber optic,No,Yes,Yes,One year,Yes,Credit card,111.35,4802.47,4,No
CUST02322,Female,0,Yes,No,11,Yes,No phone service,No,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,113.89,1253.49,1,No
CUST02323,Female,0,No,Yes,21,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,21.28,465.61,2,No
CUST02324,Female,0,Yes,No,13,Yes,No,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,90.6,1180.95,0,No
CUST02325,Male,0,Yes,Yes,29,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Two year,No,Bank transfer,41.04,1192.12,0,No
CUST02326,Male,0,No,No,43,Yes,No,DSL,No,No internet service,No,One year,No,Mailed check,37.13,1630.06,1,Yes
CUST02327,Female,0,Yes,Yes,37,Yes,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,99.63,3731.65,2,Yes
CUST02328,Male,0,No,No,58,Yes,Yes,Fiber optic,No internet service,Yes,Yes,One year,Yes,Electronic check,60.55,3532.37,0,No
CUST02329,Male,1,No,No,41,Yes,No phone service,No,No internet service,No internet service,No internet service,One year,No,Bank transfer,111.49,4612.93,0,No
CUST02330,Female,0,Yes,No,51,Yes,Yes,DSL,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,22.33,1140.29,3,No
CUST02331,Female,0,No,No,62,No,Yes,DSL,Yes,No,Yes,Two year,No,Credit card,99.82,,1,No
CUST02332,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Bank transfer,31.96,1920.74,3,Yes
CUST02333,Female,0,No,No,33,Yes,Yes,DSL,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,36.01,1230.25,2,No
CUST02334,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Bank transfer,66.69,2578.34,1,No
CUST02335,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,58.35,2373.3,3,Yes
CUST02336,Female,0,No,No,36,Yes,No,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,67.59,2474.28,3,Yes
CUST02337,Male,1,No,No,64,No,Yes,DSL,Yes,No internet service,Yes,Two year,Yes,Credit card,113.88,7316.39,1,No
CUST02338,Female,0,No,No,31,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,85.05,2649.79,1,Yes
CUST02339,Female,1,Yes,No,7,Yes,No phone service,DSL,Yes,No,No internet service,Month-to-month,Yes,Mailed check,47.61,365.43,0,Yes
CUST02340,Male,0,No,No,17,Yes,Yes,No,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,35.64,627.86,2,No
CUST02341,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes,Credit card,60.84,2677.23,2,No
CUST02342,Male,0,No,No,32,Yes,No,No,No internet service,No,No,Two year,Yes,Electronic check,64.07,2074.08,0,No
CUST02343,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,One year,Yes,Mailed check,79.33,349.88,0,No
CUST02344,Male,0,No,No,35,Yes,No,DSL,Yes,No,No,Two year,No,Credit card,45.13,1580.24,3,No
CUST02345,Male,0,Yes,No,22,Yes,No,No,Yes,No internet service,No,One year,Yes,Credit card,96.29,2149.45,2,No
CUST02346,Female,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,No,Two year,No,Mailed check,28.04,1126.19,2,No
CUST02347,Male,1,Yes,No,4,No,No phone service,DSL,Yes,No,No internet service,One year,Yes,Mailed check,75.17,308.59,4,No
